timestamp,file_path,std,mean,max,min,nan_count,fill_count,none_count,x,y
2020-06-06 09:00:00,../../output/AWS/CMI/2020/06/20200606_0900.nc,0.02580185979604721,0.008501147851347923,0.6685708165168762,0.0,0.0,0.0,0.0,4300.0,4400.0
2020-06-06 09:30:00,../../output/AWS/CMI/2020/06/20200606_0930.nc,0.04100805148482323,0.01806456223130226,0.7733325958251953,0.0,0.0,0.0,0.0,4300.0,4400.0
2020-06-06 10:00:00,../../output/AWS/CMI/2020/06/20200606_1000.nc,0.05429678410291672,0.02941253036260605,0.7892056107521057,0.0,0.0,0.0,0.0,4300.0,4400.0
